Id_cliente,churn,genero,idoso,possui_parceiro,possui_dependentes,tempo_de_contato,servico_telefonico,varias_linhas_telefonicas,tipo_de_internet,seguraca_online,backup_online,protecao_de_dispositivo,suporte_tecnico,tv_por_streaming,filmes_por_streaming,tipo_de_contrato,fatura_digital,forma_de_pagamento,gasto_mensal,gasto_total,contas_diarias
9248-OJYKK,Yes,Masculino,Yes,No,No,1,Yes,Yes,Fibra óptica,No,No,No,No,No,No,Mês a mês,Yes,Cheque eletrônico,76.45,76.45,2.5483333333333333
9249-FXSCK,Yes,Feminino,No,No,No,52,Yes,Yes,Fibra óptica,Yes,Yes,No,Yes,Yes,Yes,Um ano,Yes,Cartão de crédito (automático),111.25,5916.45,3.7925961538461537
9250-WYPLL,Yes,Feminino,No,No,No,5,Yes,Yes,Fibra óptica,No,No,No,No,No,No,Mês a mês,No,Cheque eletrônico,75.55,413.65,2.7576666666666667
9251-AWQGT,No,Feminino,No,Yes,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dois anos,No,Cheque enviado,20.0,935.9,0.6499305555555556
9251-WNSOD,No,Feminino,No,Yes,No,67,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Um ano,No,Cheque enviado,75.1,5064.45,2.5196268656716416
9253-QXKBE,Yes,Masculino,Yes,Yes,No,29,Yes,Yes,Fibra óptica,No,No,No,No,Yes,Yes,Mês a mês,Yes,Cheque eletrônico,94.45,2653.65,3.0501724137931037
9253-VIFJQ,No,Masculino,No,Yes,No,65,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Um ano,No,Cartão de crédito (automático),67.05,4309.55,2.210025641025641
9254-RBFON,Yes,Feminino,No,Yes,Yes,17,Yes,No,Fibra óptica,No,No,Yes,Yes,Yes,Yes,Um ano,No,Transferência bancária (automática),98.6,1704.95,3.3430392156862747
9256-JTBNZ,No,Feminino,No,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mês a mês,No,Transferência bancária (automática),20.3,246.3,0.7463636363636365
9257-AZMTZ,No,Feminino,No,Yes,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dois anos,No,Transferência bancária (automática),20.1,1078.75,0.6915064102564102
9258-CNWAC,No,Feminino,No,Yes,Yes,71,Yes,Yes,Fibra óptica,Yes,Yes,Yes,Yes,Yes,Yes,Dois anos,No,Cartão de crédito (automático),113.65,8166.8,3.834178403755869
9259-PACGQ,Yes,Feminino,No,Yes,No,34,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Mês a mês,No,Cheque eletrônico,62.65,2274.9,2.230294117647059
9261-WDCAF,No,Masculino,No,No,No,3,Yes,No,DSL,No,No,No,No,No,Yes,Mês a mês,No,Cheque enviado,54.65,189.1,2.101111111111111
9269-CQOOL,Yes,Masculino,No,No,Yes,3,Yes,No,DSL,No,No,No,No,Yes,No,Mês a mês,Yes,Cartão de crédito (automático),54.7,169.45,1.8827777777777777
9272-LSVYH,No,Masculino,No,No,No,10,Yes,No,Fibra óptica,No,No,No,No,No,No,Mês a mês,No,Cheque enviado,70.15,735.5,2.4516666666666667
9274-CNFMO,Yes,Masculino,Yes,Yes,No,4,Yes,Yes,Fibra óptica,No,No,No,No,No,No,Mês a mês,No,Cheque eletrônico,74.95,308.7,2.5725
9274-UARKJ,No,Feminino,No,No,No,15,Yes,No,Fibra óptica,No,Yes,No,No,Yes,No,Mês a mês,Yes,Transferência bancária (automática),83.2,1130.0,2.511111111111111
9277-JOOMO,No,Feminino,No,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mês a mês,No,Cheque enviado,24.6,86.35,0.9594444444444444
9278-VZKCD,No,Feminino,Yes,Yes,No,52,Yes,Yes,Fibra óptica,Yes,Yes,Yes,No,Yes,Yes,Mês a mês,Yes,Cheque eletrônico,109.1,5647.95,3.620480769230769
9279-CJEOJ,No,Feminino,Yes,No,No,21,Yes,Yes,Fibra óptica,No,No,No,No,Yes,Yes,Mês a mês,Yes,Transferência bancária (automática),95.4,2025.1,3.214444444444444
9281-CEDRU,No,Feminino,No,Yes,No,68,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Dois anos,No,Transferência bancária (automática),64.1,4326.25,2.1207107843137254
9281-OFDMF,No,Masculino,Yes,No,No,39,Yes,Yes,Fibra óptica,No,Yes,No,No,No,Yes,Mês a mês,No,Cheque eletrônico,90.7,3413.25,2.917307692307692
9281-PKKZE,No,Feminino,No,Yes,No,46,No,No phone service,DSL,No,No,No,No,Yes,Yes,Mês a mês,Yes,Cheque eletrônico,43.95,2007.85,1.454963768115942
9282-IZGQK,Yes,Feminino,No,No,No,1,Yes,Yes,Fibra óptica,No,No,No,No,No,Yes,Mês a mês,Yes,Cheque eletrônico,85.0,85.0,2.8333333333333335
9283-LZQOH,Yes,Masculino,No,Yes,Yes,13,Yes,Yes,Fibra óptica,No,No,No,No,No,No,Mês a mês,Yes,Cartão de crédito (automático),74.4,896.75,2.299358974358974
9286-BHDQG,No,Masculino,No,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Dois anos,No,Cartão de crédito (automático),45.25,3139.8,1.4536111111111112
9286-DOJGF,Yes,Feminino,Yes,Yes,No,38,Yes,Yes,Fibra óptica,No,No,No,No,No,No,Mês a mês,Yes,Transferência bancária (automática),74.95,2869.85,2.5174122807017545
9289-LBQVU,No,Masculino,No,Yes,No,64,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Um ano,Yes,Cheque enviado,70.15,4480.7,2.3336979166666665
9290-SHCMB,No,Feminino,Yes,No,No,13,Yes,No,Fibra óptica,No,No,Yes,No,Yes,Yes,Mês a mês,Yes,Cheque eletrônico,96.85,1235.55,3.168076923076923
9294-TDIPC,No,Masculino,No,No,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mês a mês,No,Cheque enviado,20.2,83.75,0.5583333333333333
9297-EONCV,No,Feminino,No,No,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Dois anos,Yes,Transferência bancária (automática),91.35,6697.2,3.1005555555555553
9297-FVVDH,No,Feminino,No,Yes,Yes,57,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Dois anos,Yes,Cheque eletrônico,84.5,4845.4,2.833567251461988
9298-WGMRW,No,Feminino,No,Yes,No,72,Yes,Yes,Fibra óptica,Yes,Yes,Yes,Yes,Yes,Yes,Dois anos,Yes,Transferência bancária (automática),115.5,8312.75,3.84849537037037
9300-AGZNL,Yes,Masculino,Yes,No,No,1,Yes,Yes,Fibra óptica,No,No,No,No,Yes,Yes,Mês a mês,Yes,Cheque eletrônico,94.0,94.0,3.1333333333333333
9300-RENDD,Yes,Masculino,No,No,No,1,Yes,No,Fibra óptica,No,No,No,No,Yes,No,Mês a mês,Yes,Cheque eletrônico,79.95,79.95,2.665
9305-CDSKC,Yes,Feminino,No,No,No,8,Yes,Yes,Fibra óptica,No,No,Yes,No,Yes,Yes,Mês a mês,Yes,Cheque eletrônico,99.65,820.5,3.41875
9306-CPCBC,Yes,Feminino,No,No,No,3,Yes,Yes,Fibra óptica,No,No,No,No,No,No,Mês a mês,Yes,Cheque eletrônico,74.25,210.3,2.336666666666667
9308-ANMVE,No,Masculino,No,No,Yes,47,Yes,No,DSL,Yes,Yes,No,No,No,No,Mês a mês,Yes,Cheque eletrônico,55.3,2654.05,1.8823049645390073
9309-BZGNT,No,Masculino,Yes,Yes,No,69,No,No phone service,DSL,No,No,Yes,No,No,No,Um ano,Yes,Cartão de crédito (automático),29.8,2134.3,1.0310628019323673
9313-CDOGY,No,Masculino,No,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mês a mês,No,Cheque eletrônico,19.6,717.3,0.6292105263157894
9313-QOLTZ,No,Masculino,No,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mês a mês,No,Cheque enviado,20.9,518.3,0.6644871794871794
9314-IJWSQ,No,Feminino,No,Yes,Yes,14,Yes,Yes,Fibra óptica,No,No,No,No,Yes,No,Mês a mês,Yes,Cheque eletrônico,84.8,1203.9,2.8664285714285715
9314-QDMDW,No,Masculino,No,No,No,11,Yes,No,DSL,No,Yes,No,No,Yes,No,Um ano,Yes,Cheque eletrônico,61.25,729.95,2.211969696969697
9317-WZPGV,Yes,Feminino,Yes,No,No,2,Yes,No,Fibra óptica,No,No,No,No,No,Yes,Mês a mês,Yes,Transferência bancária (automática),79.75,159.4,2.6566666666666667
9318-NKNFC,Yes,Masculino,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mês a mês,Yes,Cheque enviado,18.85,18.85,0.6283333333333334
9323-HGFWY,No,Feminino,No,Yes,No,27,Yes,No,Fibra óptica,Yes,No,No,Yes,Yes,Yes,Um ano,Yes,Cartão de crédito (automático),101.9,2681.15,3.3100617283950617
9327-QSDED,No,Masculino,No,No,No,8,Yes,No,DSL,No,No,No,No,No,No,Mês a mês,No,Cheque enviado,43.55,335.4,1.3975
9330-DHBFL,No,Feminino,No,Yes,Yes,23,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Um ano,Yes,Cheque enviado,66.25,1533.8,2.2228985507246377
9330-IJWIO,Yes,Feminino,No,No,No,13,Yes,Yes,Fibra óptica,Yes,No,No,No,Yes,Yes,Mês a mês,Yes,Cheque eletrônico,100.35,1358.85,3.484230769230769
9330-VOFSZ,No,Feminino,No,Yes,No,60,Yes,Yes,Fibra óptica,No,Yes,Yes,Yes,Yes,Yes,Dois anos,Yes,Cartão de crédito (automático),110.8,6640.7,3.689277777777778
9332-GYWLO,No,Feminino,No,Yes,Yes,6,Yes,No,DSL,No,No,No,No,Yes,No,Mês a mês,No,Cheque eletrônico,54.85,355.1,1.972777777777778
9334-GWGOW,No,Masculino,Yes,Yes,No,7,Yes,Yes,Fibra óptica,No,No,No,No,No,No,Mês a mês,Yes,Cheque eletrônico,74.85,485.25,2.3107142857142855
9337-SRRNI,No,Masculino,No,No,Yes,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dois anos,Yes,Cartão de crédito (automático),25.3,1673.8,0.8453535353535353
9339-FIIJL,No,Masculino,No,Yes,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Dois anos,No,Transferência bancária (automática),85.95,6151.9,2.8481018518518515
9342-VNIMQ,No,Masculino,No,No,No,33,Yes,Yes,DSL,No,Yes,No,No,No,No,Mês a mês,Yes,Transferência bancária (automática),54.65,1665.2,1.682020202020202
9347-AERRL,No,Masculino,No,Yes,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Um ano,No,Cartão de crédito (automático),19.3,486.2,0.7046376811594203
9348-ROUAI,No,Feminino,No,Yes,Yes,59,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Dois anos,No,Cartão de crédito (automático),90.3,5194.05,2.934491525423729
9348-YVOMK,No,Masculino,No,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Mês a mês,Yes,Cartão de crédito (automático),44.8,176.2,1.4683333333333333
9350-VLHMB,No,Masculino,No,Yes,Yes,67,Yes,Yes,Fibra óptica,No,Yes,No,No,No,Yes,Mês a mês,Yes,Transferência bancária (automática),89.55,6373.1,3.1706965174129356
9350-ZXYJC,No,Feminino,No,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dois anos,Yes,Cartão de crédito (automático),25.3,116.95,0.9745833333333334
9351-HXDMR,No,Masculino,No,Yes,No,72,Yes,Yes,Fibra óptica,Yes,No,Yes,Yes,Yes,Yes,Dois anos,Yes,Cartão de crédito (automático),110.9,8240.85,3.8152083333333335
9351-LZYGF,No,Feminino,No,Yes,No,42,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Mês a mês,Yes,Cartão de crédito (automático),66.4,2727.8,2.164920634920635
9355-NPPFS,No,Feminino,Yes,No,No,26,Yes,No,Fibra óptica,No,No,No,No,No,Yes,Mês a mês,Yes,Cheque eletrônico,78.8,2006.1,2.5719230769230768
9356-AXGMP,No,Masculino,No,Yes,No,38,Yes,Yes,Fibra óptica,Yes,No,Yes,Yes,Yes,Yes,Um ano,Yes,Cheque eletrônico,110.7,4428.6,3.8847368421052635
9357-UJRUN,No,Masculino,No,Yes,No,24,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Um ano,Yes,Cheque eletrônico,58.35,1346.9,1.8706944444444447
9359-JANWS,No,Feminino,No,Yes,No,65,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Dois anos,No,Cartão de crédito (automático),58.9,3857.1,1.978
9359-UGBTK,No,Feminino,No,No,No,67,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Um ano,Yes,Transferência bancária (automática),72.35,4991.5,2.4833333333333334
9360-AHGNL,Yes,Feminino,Yes,Yes,No,43,Yes,Yes,Fibra óptica,Yes,No,Yes,Yes,Yes,Yes,Um ano,Yes,Cheque enviado,109.55,4830.25,3.7443798449612404
9360-OMDZZ,No,Masculino,No,No,No,24,Yes,Yes,Fibra óptica,No,No,No,No,Yes,Yes,Mês a mês,Yes,Cheque eletrônico,94.1,2322.85,3.2261805555555556
9361-YNQWJ,No,Feminino,No,No,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Um ano,Yes,Transferência bancária (automática),24.4,1601.2,0.8339583333333334
9362-MWODR,No,Feminino,No,No,Yes,40,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Mês a mês,Yes,Cartão de crédito (automático),64.1,2460.35,2.0502916666666664
9364-YKUVW,No,Masculino,No,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mês a mês,Yes,Cheque enviado,19.8,309.4,0.6875555555555555
9365-CSLBQ,No,Masculino,No,No,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dois anos,No,Cheque enviado,24.35,1654.6,0.7768075117370892
9365-SRSZE,No,Masculino,Yes,Yes,No,27,Yes,No,Fibra óptica,No,No,No,No,No,No,Mês a mês,Yes,Cheque eletrônico,70.55,1943.9,2.3998765432098765
9367-OIUXP,No,Masculino,No,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mês a mês,No,Cheque enviado,20.7,73.05,0.60875
9367-TCUYN,No,Feminino,No,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mês a mês,No,Cheque enviado,20.1,223.6,0.6211111111111111
9367-WXLCH,Yes,Masculino,No,No,No,8,Yes,Yes,Fibra óptica,No,No,No,No,No,Yes,Mês a mês,No,Transferência bancária (automática),84.5,662.65,2.7610416666666664
9369-XFEHK,Yes,Feminino,Yes,Yes,No,33,Yes,Yes,Fibra óptica,No,Yes,No,No,No,No,Mês a mês,Yes,Transferência bancária (automática),80.6,2656.5,2.683333333333333
9371-BITHB,No,Feminino,No,Yes,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dois anos,No,Cheque enviado,19.85,1070.5,0.6862179487179487
9372-TXXPS,No,Feminino,No,Yes,No,60,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Dois anos,No,Transferência bancária (automática),59.85,3483.45,1.93525
9373-WSLOY,No,Masculino,Yes,Yes,No,33,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Mês a mês,Yes,Cheque eletrônico,50.0,1750.85,1.7685353535353534
9374-YOLBJ,No,Feminino,No,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mês a mês,No,Cheque eletrônico,19.25,19.25,0.6416666666666667
9375-MHRRS,No,Masculino,No,No,No,6,Yes,No,DSL,No,No,No,Yes,No,No,Mês a mês,No,Cheque enviado,50.05,288.35,1.6019444444444446
9378-FXTIZ,Yes,Feminino,No,Yes,No,54,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Um ano,Yes,Cartão de crédito (automático),70.15,3715.65,2.2936111111111113
9381-NDKME,Yes,Feminino,Yes,Yes,No,24,No,No phone service,DSL,No,No,Yes,No,No,Yes,Mês a mês,Yes,Cartão de crédito (automático),40.65,933.3,1.29625
9385-EHGDO,No,Feminino,No,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dois anos,Yes,Cheque enviado,19.85,739.35,0.7041428571428572
9385-NXKDA,No,Feminino,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Dois anos,Yes,Cartão de crédito (automático),82.65,5919.35,2.740439814814815
9386-LDCZR,No,Masculino,No,No,No,43,Yes,No,Fibra óptica,Yes,Yes,Yes,Yes,No,No,Um ano,Yes,Cartão de crédito (automático),90.65,3882.3,3.0095348837209306
9388-ZEYVT,No,Masculino,No,No,No,43,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Um ano,No,Cheque eletrônico,44.15,1931.3,1.4971317829457365
9389-ACWBI,No,Feminino,No,Yes,Yes,5,Yes,No,Fibra óptica,No,No,No,No,No,No,Mês a mês,No,Cartão de crédito (automático),69.95,320.4,2.1359999999999997
9391-DXGGG,No,Feminino,Yes,No,No,44,Yes,No,Fibra óptica,No,Yes,Yes,No,No,Yes,Um ano,No,Cartão de crédito (automático),89.15,3990.75,3.0232954545454547
9391-EOYLI,Yes,Masculino,Yes,Yes,No,12,Yes,No,Fibra óptica,No,No,No,No,No,Yes,Mês a mês,Yes,Cheque eletrônico,80.45,950.2,2.6394444444444445
9391-LMANN,No,Masculino,No,No,Yes,53,Yes,No,Fibra óptica,Yes,Yes,Yes,No,No,Yes,Um ano,No,Cheque eletrônico,95.95,5036.9,3.1678616352201256
9391-TTOYH,No,Feminino,No,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mês a mês,Yes,Cheque enviado,19.5,470.2,0.6814492753623188
9391-YZEJW,No,Feminino,No,No,No,62,Yes,Yes,Fibra óptica,No,No,No,No,Yes,Yes,Um ano,Yes,Transferência bancária (automática),94.0,5757.2,3.095268817204301
9392-XBGTD,No,Masculino,No,No,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dois anos,No,Cheque enviado,20.6,581.85,0.7183333333333334
9396-ZSFLL,No,Feminino,No,No,No,15,Yes,Yes,DSL,No,No,No,No,No,No,Mês a mês,No,Cheque enviado,48.85,631.4,1.403111111111111
9397-TZSHA,No,Feminino,No,No,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dois anos,No,Cartão de crédito (automático),24.6,1678.05,0.8106521739130435
9398-MMQTO,No,Masculino,No,No,No,3,Yes,No,Fibra óptica,No,Yes,No,No,No,No,Mês a mês,No,Cartão de crédito (automático),74.45,221.1,2.4566666666666666
9399-APLBT,Yes,Feminino,No,Yes,Yes,1,Yes,No,Fibra óptica,No,Yes,No,No,No,No,Mês a mês,Yes,Cheque eletrônico,74.7,74.7,2.49
9402-CXWPL,No,Feminino,No,No,No,70,Yes,Yes,Fibra óptica,No,Yes,No,No,Yes,Yes,Um ano,No,Cheque eletrônico,98.9,6838.6,3.2564761904761905
9402-ORRAH,No,Feminino,Yes,No,No,15,Yes,No,Fibra óptica,No,No,No,No,Yes,Yes,Mês a mês,Yes,Cheque eletrônico,91.5,1400.3,3.1117777777777778
9402-ROUMJ,No,Feminino,No,Yes,Yes,67,Yes,Yes,Fibra óptica,Yes,No,Yes,Yes,No,Yes,Um ano,Yes,Transferência bancária (automática),100.25,6689.0,3.327860696517413
9405-GPBBG,No,Feminino,No,No,No,64,Yes,Yes,Fibra óptica,No,Yes,Yes,Yes,Yes,Yes,Dois anos,Yes,Cartão de crédito (automático),110.5,7069.25,3.681901041666667
9408-HRXRK,No,Feminino,No,Yes,Yes,45,Yes,Yes,Fibra óptica,Yes,Yes,No,No,Yes,Yes,Mês a mês,Yes,Cheque eletrônico,105.15,4730.9,3.50437037037037
9408-SSNVZ,Yes,Feminino,No,No,No,4,Yes,No,Fibra óptica,No,No,No,No,No,No,Mês a mês,Yes,Cheque eletrônico,70.15,268.35,2.23625
9411-TPQQV,No,Feminino,No,No,No,40,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,Um ano,Yes,Transferência bancária (automática),54.55,2236.2,1.8635
9412-ARGBX,Yes,Feminino,No,No,Yes,48,Yes,No,Fibra óptica,No,Yes,Yes,Yes,Yes,No,Dois anos,Yes,Cheque enviado,95.5,4627.85,3.2137847222222224
9412-GHEEC,Yes,Masculino,No,No,No,40,Yes,Yes,Fibra óptica,No,No,Yes,Yes,Yes,Yes,Mês a mês,No,Transferência bancária (automática),104.8,4131.95,3.4432916666666666
9415-DPEWS,Yes,Feminino,No,No,No,18,Yes,Yes,Fibra óptica,No,No,No,Yes,Yes,No,Mês a mês,Yes,Cheque eletrônico,88.35,1639.3,3.035740740740741
9415-TPKRV,No,Feminino,No,Yes,Yes,8,Yes,Yes,DSL,No,Yes,No,No,No,No,Mês a mês,No,Cheque eletrônico,55.75,446.8,1.8616666666666668
9415-ZNBSX,No,Feminino,No,Yes,Yes,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Dois anos,Yes,Transferência bancária (automática),89.0,6293.2,2.9967619047619047
9418-RUKPH,No,Feminino,No,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dois anos,Yes,Cheque enviado,19.95,756.4,0.6635087719298245
9419-IPPBE,No,Feminino,No,Yes,Yes,51,Yes,Yes,Fibra óptica,No,No,Yes,No,No,Yes,Um ano,Yes,Cheque eletrônico,90.15,4554.85,2.97702614379085
9420-LOJKX,Yes,Feminino,No,No,No,15,Yes,No,Fibra óptica,Yes,Yes,No,No,Yes,Yes,Mês a mês,Yes,Cartão de crédito (automático),99.1,1426.4,3.169777777777778
9424-CMPOG,No,Masculino,No,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dois anos,No,Cheque enviado,19.6,197.4,0.7311111111111112
9426-SXNHE,No,Feminino,No,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mês a mês,No,Transferência bancária (automática),18.75,53.15,0.8858333333333334
9430-FRQOC,Yes,Feminino,No,No,Yes,4,Yes,Yes,Fibra óptica,No,No,Yes,Yes,No,No,Mês a mês,Yes,Cheque enviado,87.1,341.45,2.8454166666666665
9430-NKQLY,No,Masculino,No,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Dois anos,Yes,Cartão de crédito (automático),25.1,1790.8,0.8290740740740741
9432-RUVSL,No,Feminino,No,No,No,48,Yes,No,Fibra óptica,Yes,No,Yes,Yes,Yes,Yes,Dois anos,Yes,Cartão de crédito (automático),102.5,4904.25,3.4057291666666667
9432-VOFYX,No,Masculino,No,No,No,17,Yes,No,Fibra óptica,No,No,No,No,No,No,Mês a mês,Yes,Cheque eletrônico,70.8,1207.0,2.3666666666666667
9435-JMLSX,No,Masculino,No,Yes,No,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Dois anos,Yes,Transferência bancária (automática),86.1,6045.9,2.8384507042253517
9436-ZBZCT,Yes,Masculino,No,No,No,14,Yes,Yes,Fibra óptica,No,No,No,Yes,Yes,No,Mês a mês,Yes,Cheque eletrônico,89.95,1178.4,2.805714285714286
9441-QHEVC,No,Masculino,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mês a mês,No,Cheque enviado,19.1,19.1,0.6366666666666667
9442-JTWDL,No,Feminino,No,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Um ano,No,Cartão de crédito (automático),20.05,237.7,0.7203030303030302
9443-JUBUO,No,Masculino,No,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Dois anos,Yes,Cartão de crédito (automático),65.25,4478.85,2.073541666666667
9444-JTXHZ,Yes,Masculino,No,Yes,No,1,Yes,No,Fibra óptica,No,No,Yes,No,No,No,Mês a mês,No,Cheque eletrônico,76.2,76.2,2.54
9445-SZLCH,Yes,Feminino,No,Yes,Yes,36,Yes,Yes,Fibra óptica,No,Yes,Yes,No,Yes,No,Mês a mês,Yes,Transferência bancária (automática),97.35,3457.9,3.2017592592592594
9445-ZUEQE,No,Masculino,No,Yes,Yes,27,Yes,Yes,Fibra óptica,No,Yes,No,Yes,No,No,Mês a mês,Yes,Cartão de crédito (automático),85.2,2151.6,2.656296296296296
9447-YPTBX,No,Feminino,No,Yes,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Um ano,Yes,Transferência bancária (automática),19.85,943.1,0.6287333333333334
